Jun 18 2020 at 11:42:31
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.98	-65.72	73.77	0.00	0.0679	12.31	541.6	287.76	0.0353	250.3	4.505	5.85	-4.75	1.57
	1.91	-65.26	73.77	0.00	0.0680	12.38	544.6	290.02	0.0350	228.6	4.115	5.36	-5.91	1.56
	2.92	-65.72	73.75	0.00	0.0686	12.44	547.2	290.85	0.0302	211.3	3.804	4.94	-6.97	1.56
	3.91	-65.72	73.77	0.00	0.0684	12.44	547.3	290.79	0.0320	214.2	3.856	5.01	-6.79	1.56
	4.92	-65.72	73.77	0.00	0.0683	12.40	545.7	289.91	0.0330	222.5	4.005	5.20	-6.29	1.56
	5.91	-65.72	73.77	0.00	0.0679	12.31	541.7	287.79	0.0348	240.7	4.333	5.63	-5.26	1.57
	6.92	-65.26	73.77	0.00	0.0682	12.41	545.9	290.65	0.0325	216.2	3.892	5.07	-6.64	1.57
	7.91	-65.72	73.77	0.00	0.0679	12.34	543.2	288.59	0.0354	237.5	4.276	5.55	-5.44	1.56
	8.92	-65.72	73.77	0.00	0.0679	12.34	543.1	288.54	0.0351	233.2	4.197	5.45	-5.68	1.56
	9.91	-65.72	73.77	0.00	0.0677	12.35	543.2	288.62	0.0359	233.4	4.200	5.46	-5.67	1.56
	10.91	-65.72	73.77	0.00	0.0677	12.26	539.4	286.57	0.0366	251.0	4.519	5.87	-4.71	1.56
	11.91	-65.72	73.77	0.00	0.0682	12.40	545.7	289.95	0.0327	214.2	3.855	5.01	-6.79	1.56
	12.91	-65.72	73.77	0.00	0.0678	12.33	542.5	288.26	0.0355	236.8	4.262	5.54	-5.48	1.57
	13.91	-65.72	73.77	0.00	0.0672	12.18	536.0	284.78	0.0386	263.4	4.741	6.16	-4.07	1.56
	14.91	-65.72	73.77	0.00	0.0673	12.17	535.7	284.61	0.0390	270.6	4.871	6.33	-3.71	1.56
	15.91	-65.72	73.77	0.00	0.0672	12.17	535.3	284.40	0.0394	272.9	4.911	6.38	-3.60	1.56
	16.91	-65.72	73.75	0.00	0.0672	12.17	535.4	284.55	0.0396	276.3	4.973	6.46	-3.43	1.56
	17.98	-65.72	73.77	0.00	0.0672	12.23	538.1	285.88	0.0391	260.2	4.684	6.08	-4.23	1.56
	18.91	-65.72	73.77	0.00	0.0672	12.19	536.2	284.89	0.0395	269.2	4.846	6.29	-3.78	1.56
	19.92	-65.72	73.77	0.00	0.0673	12.26	539.5	286.65	0.0385	251.9	4.535	5.89	-4.66	1.56
	20.91	-65.72	73.77	0.00	0.0678	12.32	542.2	288.05	0.0356	237.2	4.269	5.54	-5.46	1.56
	21.92	-65.72	73.77	0.00	0.0679	12.31	541.6	287.73	0.0340	240.2	4.324	5.62	-5.29	1.56
	22.91	-65.72	73.77	0.00	0.0676	12.29	540.6	287.22	0.0366	244.7	4.404	5.72	-5.05	1.56
	23.92	-65.72	73.75	0.00	0.0673	12.24	538.6	286.28	0.0380	255.9	4.606	5.98	-4.45	1.56
	24.91	-66.19	73.77	0.00	0.0677	12.38	544.7	288.74	0.0369	222.8	4.011	5.20	-6.31	1.56
	25.92	-65.72	73.80	0.00	0.0678	12.35	543.6	288.72	0.0353	227.7	4.099	5.32	-5.99	1.56
	26.91	-65.26	73.77	0.00	0.0674	12.32	542.0	288.63	0.0377	235.6	4.241	5.52	-5.52	1.56
	27.92	-65.26	73.77	0.00	0.0688	12.48	549.2	292.44	0.0267	190.1	3.422	4.45	-8.30	1.56
	28.91	-65.72	73.77	0.00	0.0688	12.50	550.2	292.30	0.0272	181.8	3.273	4.25	-8.90	1.56
	29.91	-65.26	73.77	0.00	0.0684	12.35	543.5	289.42	0.0295	215.4	3.877	5.05	-6.69	1.56
	30.91	-65.72	73.82	0.00	0.0681	12.39	545.4	289.56	0.0313	204.0	3.672	4.77	-7.42	1.56
	31.91	-65.72	73.77	0.00	0.0685	12.43	547.0	290.62	0.0295	195.6	3.521	4.57	-7.97	1.56
	32.91	-66.19	73.77	0.00	0.0683	12.40	545.7	289.27	0.0309	207.3	3.732	4.84	-7.24	1.56
	33.91	-65.72	73.80	0.00	0.0680	12.41	546.0	289.99	0.0331	210.6	3.791	4.92	-7.01	1.56
	34.91	-65.72	73.80	0.00	0.0679	12.36	543.8	288.83	0.0339	223.2	4.017	5.22	-6.26	1.56
	35.91	-65.72	73.77	0.00	0.0681	12.42	546.6	290.40	0.0324	206.1	3.710	4.82	-7.29	1.56
	36.98	-66.19	73.77	0.00	0.0678	12.32	542.3	287.45	0.0344	229.5	4.130	5.35	-5.92	1.56
	37.91	-65.72	73.77	0.00	0.0690	12.44	547.4	290.82	0.0245	199.3	3.587	4.66	-7.73	1.56
	38.92	-65.72	73.77	0.00	0.0688	12.51	550.5	292.48	0.0270	177.4	3.194	4.15	-9.21	1.56
	39.91	-65.72	73.75	0.00	0.0688	12.57	553.2	294.01	0.0262	160.1	2.882	3.74	-10.51	1.56
	40.92	-65.72	73.77	0.00	0.0686	12.61	554.8	294.75	0.0269	148.8	2.678	3.48	-11.44	1.56
	41.91	-65.72	73.77	0.00	0.0686	12.46	548.4	291.35	0.0289	188.4	3.392	4.41	-8.45	1.56
	42.92	-65.26	73.77	0.00	0.0680	12.30	541.3	288.21	0.0325	227.7	4.099	5.34	-5.96	1.56
	43.91	-65.26	73.75	0.00	0.0683	12.40	545.7	290.70	0.0307	204.8	3.686	4.80	-7.35	1.56
	44.92	-65.72	73.77	0.00	0.0682	12.41	546.2	290.23	0.0310	201.9	3.635	4.72	-7.55	1.56
	45.91	-65.72	73.77	0.00	0.0680	12.38	544.5	289.32	0.0328	212.0	3.816	4.96	-6.92	1.56
	46.92	-65.72	73.77	0.00	0.0679	12.27	539.9	286.84	0.0344	237.5	4.275	5.55	-5.44	1.56
	47.91	-65.72	73.77	0.00	0.0678	12.31	541.6	287.78	0.0346	233.2	4.197	5.45	-5.68	1.56
	48.92	-65.72	73.77	0.00	0.0674	12.26	539.3	286.51	0.0369	243.2	4.378	5.69	-5.13	1.56
	49.91	-65.72	73.77	0.00	0.0680	12.33	542.4	288.18	0.0337	229.1	4.124	5.36	-5.91	1.56
	50.91	-65.72	73.77	0.00	0.0679	12.29	540.8	287.35	0.0348	239.3	4.308	5.59	-5.34	1.56
	51.91	-65.72	73.80	0.00	0.0681	12.41	546.0	289.98	0.0327	215.7	3.883	5.04	-6.70	1.56
	52.91	-65.72	73.77	0.00	0.0676	12.33	542.7	288.36	0.0357	232.0	4.175	5.42	-5.75	1.56
	53.98	-65.72	73.77	0.00	0.0677	12.34	543.1	288.57	0.0354	230.5	4.149	5.39	-5.83	1.56
