Jun 12 2020 at 11:31:28
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.44	-65.26	76.56	0.00	0.0700	12.69	558.4	286.54	0.0169	96.7	1.740	2.18	-16.67	1.81
	1.44	-65.72	76.56	0.00	0.0701	12.72	559.6	286.49	0.0157	89.4	1.609	2.01	-17.63	1.81
	2.44	-65.72	76.53	0.00	0.0698	12.64	556.2	284.85	0.0175	104.1	1.874	2.35	-15.81	1.81
	3.44	-65.72	76.53	0.00	0.0697	12.65	556.4	284.98	0.0179	102.7	1.849	2.32	-15.97	1.81
	4.42	-66.20	76.50	0.00	0.0699	12.67	557.6	285.02	0.0167	99.2	1.786	2.23	-16.41	1.81
	5.44	-65.72	76.56	0.00	0.0694	12.62	555.1	284.19	0.0201	109.5	1.971	2.47	-15.20	1.81
	6.42	-65.72	76.56	0.00	0.0697	12.60	554.2	283.75	0.0185	113.7	2.047	2.56	-14.75	1.81
	7.44	-65.73	76.58	0.00	0.0694	12.61	554.8	283.92	0.0203	113.3	2.039	2.55	-14.79	1.81
	8.44	-65.26	76.53	0.00	0.0693	12.55	552.2	283.43	0.0206	121.9	2.194	2.75	-13.87	1.81
	9.45	-65.26	76.53	0.00	0.0695	12.58	553.6	284.16	0.0198	116.3	2.093	2.63	-14.45	1.81
	10.47	-64.82	76.53	0.00	0.0697	12.61	554.9	285.44	0.0180	109.6	1.973	2.48	-15.14	1.81
	11.44	-65.72	76.53	0.00	0.0698	12.65	556.4	284.97	0.0172	101.8	1.832	2.29	-16.08	1.81
	12.45	-65.26	76.56	0.00	0.0693	12.57	553.1	283.78	0.0206	118.1	2.126	2.67	-14.26	1.81
	13.45	-65.72	76.56	0.00	0.0695	12.57	553.2	283.21	0.0193	115.0	2.069	2.59	-14.61	1.81
	14.45	-65.26	76.56	0.00	0.0699	12.62	555.4	284.98	0.0174	106.0	1.908	2.39	-15.57	1.81
	15.44	-65.26	76.56	0.00	0.0700	12.69	558.5	286.60	0.0161	96.9	1.744	2.19	-16.64	1.81
