Jun 12 2020 at 11:36:44
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.19	-65.26	76.56	0.00	0.0703	12.77	561.7	288.24	0.0265	167.3	3.011	3.78	-9.93	1.82
	1.20	-65.26	76.56	0.00	0.0702	12.76	561.5	288.08	0.0267	167.5	3.016	3.78	-9.92	1.82
	2.20	-65.72	76.56	0.00	0.0703	12.76	561.6	287.51	0.0268	168.0	3.024	3.78	-9.91	1.82
	3.20	-65.72	76.53	0.00	0.0703	12.75	561.2	287.43	0.0270	169.9	3.058	3.83	-9.77	1.82
	4.20	-65.72	76.53	0.00	0.0702	12.75	560.8	287.23	0.0270	170.4	3.068	3.84	-9.73	1.82
	5.19	-65.72	76.56	0.00	0.0702	12.74	560.5	286.98	0.0268	168.7	3.036	3.80	-9.86	1.82
	6.19	-65.26	76.53	0.00	0.0702	12.75	560.9	287.88	0.0273	170.4	3.068	3.85	-9.70	1.82
	7.19	-66.19	76.56	0.00	0.0701	12.73	560.3	286.20	0.0276	177.6	3.197	3.99	-9.23	1.82
	8.20	-65.26	76.56	0.00	0.0702	12.73	560.2	287.42	0.0274	177.6	3.196	4.01	-9.18	1.82
	9.20	-65.72	76.56	0.00	0.0702	12.73	560.2	286.81	0.0275	173.8	3.129	3.92	-9.48	1.82
	10.19	-65.72	76.56	0.00	0.0701	12.73	560.2	286.78	0.0275	175.9	3.165	3.96	-9.33	1.82
	11.20	-65.26	76.56	0.00	0.0702	12.73	560.0	287.36	0.0280	177.8	3.200	4.01	-9.16	1.82
	12.20	-65.72	76.56	0.00	0.0700	12.72	559.9	286.65	0.0270	173.6	3.124	3.91	-9.50	1.82
	13.20	-65.72	76.53	0.00	0.0701	12.72	559.7	286.66	0.0275	176.5	3.177	3.98	-9.28	1.82
	14.19	-65.26	76.56	0.00	0.0701	12.71	559.3	287.00	0.0278	175.4	3.158	3.96	-9.33	1.82
	15.19	-65.72	76.56	0.00	0.0701	12.72	559.8	286.58	0.0283	179.5	3.231	4.04	-9.07	1.82
	16.19	-65.72	76.56	0.00	0.0701	12.73	559.9	286.65	0.0281	179.5	3.230	4.04	-9.07	1.82
	17.27	-65.72	76.56	0.00	0.0701	12.73	560.0	286.69	0.0288	183.0	3.294	4.12	-8.82	1.82
	18.20	-66.20	76.56	0.00	0.0701	12.71	559.3	285.68	0.0295	186.8	3.363	4.20	-8.59	1.82
	19.27	-65.72	76.53	0.00	0.0700	12.72	559.7	286.67	0.0294	185.0	3.330	4.17	-8.68	1.82
	20.19	-65.72	76.58	0.00	0.0701	12.72	559.7	286.48	0.0290	189.1	3.403	4.26	-8.40	1.82
	21.28	-65.72	76.56	0.00	0.0701	12.72	559.6	286.49	0.0296	187.6	3.377	4.23	-8.50	1.82
	22.20	-65.72	76.56	0.00	0.0701	12.71	559.3	286.33	0.0296	185.9	3.346	4.19	-8.62	1.82
	23.28	-65.72	76.56	0.00	0.0701	12.72	559.5	286.47	0.0299	191.3	3.443	4.31	-8.25	1.82
	24.20	-65.72	76.56	0.00	0.0701	12.71	559.3	286.34	0.0306	195.3	3.515	4.40	-7.99	1.82
	25.20	-65.26	76.56	0.00	0.0701	12.71	559.4	287.03	0.0298	192.9	3.472	4.35	-8.12	1.82
	26.19	-65.72	76.56	0.00	0.0701	12.72	559.7	286.55	0.0297	190.7	3.433	4.30	-8.29	1.82
	27.19	-65.72	76.56	0.00	0.0701	12.72	559.5	286.44	0.0301	191.9	3.454	4.32	-8.21	1.82
	28.19	-65.25	76.58	0.00	0.0700	12.71	559.3	286.89	0.0303	194.9	3.508	4.40	-7.98	1.82
	29.19	-65.26	76.56	0.00	0.0700	12.70	558.9	286.79	0.0305	197.8	3.560	4.47	-7.79	1.82
	30.19	-65.72	76.56	0.00	0.0701	12.71	559.2	286.28	0.0303	196.5	3.537	4.43	-7.91	1.82
	31.20	-65.72	76.56	0.00	0.0701	12.71	559.2	286.30	0.0307	200.6	3.610	4.52	-7.64	1.82
	32.20	-65.72	76.56	0.00	0.0701	12.70	559.0	286.18	0.0307	198.7	3.577	4.48	-7.76	1.82
	33.19	-65.72	76.56	0.00	0.0701	12.71	559.3	286.36	0.0306	197.9	3.561	4.46	-7.82	1.82
	34.20	-65.72	76.58	0.00	0.0700	12.70	559.0	286.10	0.0310	203.0	3.653	4.57	-7.49	1.82
	35.20	-65.72	76.56	0.00	0.0701	12.71	559.2	286.28	0.0307	198.9	3.581	4.48	-7.75	1.82
	36.19	-65.72	76.56	0.00	0.0701	12.70	558.8	286.08	0.0310	202.6	3.647	4.56	-7.51	1.82
	37.19	-65.72	76.56	0.00	0.0700	12.70	558.9	286.16	0.0314	206.3	3.714	4.65	-7.28	1.82
	38.19	-65.72	76.56	0.00	0.0700	12.70	558.7	286.04	0.0316	204.2	3.676	4.60	-7.41	1.82
	39.20	-65.26	76.56	0.00	0.0700	12.71	559.3	286.96	0.0313	202.8	3.650	4.58	-7.47	1.82
	40.20	-65.72	76.56	0.00	0.0701	12.71	559.1	286.22	0.0314	204.8	3.687	4.61	-7.37	1.82
	41.20	-65.26	76.53	0.00	0.0700	12.70	559.0	286.93	0.0315	205.7	3.703	4.65	-7.29	1.82
	42.19	-65.26	76.56	0.00	0.0700	12.70	558.7	286.69	0.0320	206.6	3.719	4.66	-7.23	1.82
	43.19	-65.72	76.56	0.00	0.0701	12.71	559.1	286.24	0.0319	207.7	3.739	4.68	-7.19	1.82
	44.20	-65.72	76.56	0.00	0.0700	12.70	559.0	286.18	0.0318	207.1	3.728	4.67	-7.23	1.82
	45.19	-65.72	76.56	0.00	0.0700	12.71	559.1	286.23	0.0325	211.3	3.804	4.76	-6.97	1.82
	46.22	-65.72	76.53	0.00	0.0700	12.71	559.0	286.30	0.0321	210.8	3.794	4.75	-7.00	1.82
	47.20	-65.72	76.56	0.00	0.0701	12.70	558.9	286.16	0.0325	210.4	3.786	4.74	-7.03	1.82
	48.28	-65.26	76.53	0.00	0.0700	12.70	558.9	286.90	0.0323	211.7	3.810	4.78	-6.92	1.82
	49.19	-65.72	76.56	0.00	0.0700	12.70	558.8	286.09	0.0325	212.8	3.831	4.79	-6.88	1.82
	50.27	-65.72	76.56	0.00	0.0700	12.70	558.9	286.16	0.0329	213.9	3.850	4.82	-6.81	1.82
