Jun 17 2020 at 20:55:14
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.98	-65.72	75.72	0.00	0.0736	13.59	598.0	309.54	0.0187	111.4	2.006	2.54	-14.99	1.42
	1.98	-65.72	75.70	0.00	0.0736	13.59	597.9	309.58	0.0187	111.7	2.010	2.54	-14.96	1.42
	2.98	-65.72	75.75	0.00	0.0736	13.59	598.1	309.46	0.0187	111.7	2.011	2.54	-14.96	1.42
	4.06	-65.72	75.72	0.00	0.0736	13.59	598.0	309.51	0.0188	111.7	2.010	2.54	-14.96	1.42
	4.98	-65.71	75.78	0.00	0.0736	13.59	598.1	309.40	0.0188	111.8	2.012	2.54	-14.95	1.42
	6.00	-65.72	75.72	0.00	0.0736	13.59	598.1	309.59	0.0188	112.0	2.015	2.55	-14.93	1.42
	6.98	-65.26	75.75	0.00	0.0736	13.59	598.1	310.15	0.0188	112.3	2.022	2.56	-14.86	1.42
	8.00	-65.72	75.75	0.00	0.0736	13.58	597.6	309.24	0.0188	112.2	2.020	2.56	-14.90	1.42
	8.98	-65.72	75.75	0.00	0.0736	13.58	597.7	309.29	0.0189	112.3	2.022	2.56	-14.89	1.42
	10.00	-65.26	75.72	0.00	0.0735	13.59	597.8	310.10	0.0189	112.4	2.023	2.56	-14.86	1.42
	10.98	-65.72	75.75	0.00	0.0736	13.59	597.7	309.29	0.0189	112.4	2.023	2.56	-14.89	1.42
	11.98	-65.72	75.75	0.00	0.0736	13.58	597.7	309.26	0.0188	112.7	2.028	2.57	-14.85	1.42
	12.98	-65.72	75.75	0.00	0.0736	13.59	597.8	309.34	0.0189	113.1	2.035	2.57	-14.81	1.42
	13.98	-65.72	75.75	0.00	0.0736	13.58	597.7	309.26	0.0190	112.9	2.033	2.57	-14.83	1.42
	14.98	-65.72	75.72	0.00	0.0736	13.59	598.0	309.50	0.0190	113.3	2.039	2.58	-14.79	1.42
	15.98	-65.26	75.75	0.00	0.0736	13.58	597.7	309.94	0.0189	113.1	2.035	2.58	-14.79	1.42
	16.98	-65.72	75.72	0.00	0.0735	13.58	597.7	309.37	0.0190	113.2	2.038	2.58	-14.80	1.42
	17.98	-65.72	75.72	0.00	0.0735	13.58	597.7	309.36	0.0190	113.4	2.042	2.58	-14.78	1.42
	18.98	-65.72	75.72	0.00	0.0737	13.61	598.7	309.86	0.0192	114.5	2.061	2.61	-14.66	1.42
	19.98	-65.72	75.75	0.00	0.0736	13.59	597.9	309.37	0.0191	113.9	2.050	2.59	-14.73	1.42
	20.98	-65.26	75.75	0.00	0.0736	13.59	597.9	310.07	0.0191	113.9	2.050	2.60	-14.70	1.42
	21.98	-65.26	75.72	0.00	0.0736	13.59	597.8	310.11	0.0190	113.8	2.048	2.60	-14.71	1.42
	23.06	-65.72	75.78	0.00	0.0736	13.58	597.6	309.11	0.0191	113.8	2.049	2.59	-14.73	1.42
