Jun 12 2020 at 11:20:32
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	49.23	-65.72	76.58	0.00	0.0693	12.52	551.1	282.03	0.0290	184.9	3.329	4.16	-8.68	1.79
	50.25	-65.72	76.56	0.00	0.0693	12.52	550.9	282.03	0.0290	185.9	3.347	4.19	-8.62	1.79
	51.31	-65.72	76.58	0.00	0.0692	12.52	551.0	281.98	0.0291	186.1	3.349	4.19	-8.61	1.79
	52.25	-65.26	76.56	0.00	0.0692	12.51	550.7	282.54	0.0293	188.1	3.386	4.25	-8.44	1.79
	53.31	-65.26	76.58	0.00	0.0692	12.51	550.4	282.34	0.0297	189.9	3.418	4.29	-8.32	1.79
	54.23	-65.26	76.58	0.00	0.0692	12.50	549.8	282.01	0.0296	190.4	3.426	4.30	-8.29	1.79
	55.31	-65.72	76.56	0.00	0.0692	12.50	550.0	281.61	0.0299	193.0	3.473	4.35	-8.14	1.79
	56.23	-65.72	76.56	0.00	0.0692	12.50	550.0	281.59	0.0299	192.2	3.460	4.33	-8.19	1.79
	57.31	-65.72	76.56	0.00	0.0692	12.51	550.3	281.76	0.0301	193.3	3.479	4.35	-8.12	1.79
	58.23	-65.72	76.58	0.00	0.0692	12.50	550.2	281.59	0.0303	195.6	3.522	4.41	-7.96	1.79
	59.25	-65.72	76.56	0.00	0.0692	12.50	549.9	281.55	0.0304	196.8	3.542	4.43	-7.89	1.79
	60.23	-65.72	76.58	0.00	0.0690	12.49	549.6	281.30	0.0311	198.5	3.572	4.47	-7.78	1.79
	61.25	-65.26	76.56	0.00	0.0691	12.50	550.0	282.19	0.0308	199.3	3.587	4.50	-7.70	1.79
	62.23	-65.72	76.56	0.00	0.0691	12.49	549.5	281.32	0.0310	201.8	3.633	4.55	-7.56	1.80
	63.25	-65.72	76.56	0.00	0.0692	12.49	549.7	281.44	0.0312	202.3	3.641	4.56	-7.53	1.80
	64.23	-65.72	76.58	0.00	0.0691	12.48	549.2	281.07	0.0317	206.8	3.723	4.66	-7.24	1.79
	65.25	-65.72	76.56	0.00	0.0691	12.48	549.3	281.24	0.0318	207.1	3.728	4.67	-7.23	1.79
	66.23	-65.72	76.56	0.00	0.0691	12.49	549.6	281.40	0.0316	206.6	3.718	4.65	-7.26	1.79
	67.25	-65.72	76.56	0.00	0.0692	12.50	550.0	281.57	0.0318	207.8	3.740	4.68	-7.19	1.79
	68.23	-65.72	76.56	0.00	0.0691	12.49	549.3	281.25	0.0321	210.8	3.794	4.75	-7.00	1.80
	69.25	-65.72	76.56	0.00	0.0691	12.49	549.6	281.39	0.0326	212.7	3.828	4.79	-6.88	1.79
	70.23	-65.72	76.58	0.00	0.0691	12.46	548.4	280.65	0.0329	216.1	3.890	4.87	-6.68	1.79
	71.25	-65.71	76.56	0.00	0.0691	12.48	549.3	281.25	0.0325	213.0	3.835	4.80	-6.86	1.80
	72.23	-65.72	76.58	0.00	0.0691	12.49	549.7	281.31	0.0328	214.5	3.861	4.83	-6.77	1.79
	73.25	-66.19	76.56	0.00	0.0692	12.49	549.7	280.79	0.0328	215.1	3.871	4.83	-6.77	1.80
	74.23	-65.72	76.50	0.00	0.0691	12.47	548.8	281.17	0.0332	220.3	3.965	4.97	-6.43	1.80
	75.25	-65.72	76.56	0.00	0.0691	12.48	549.2	281.16	0.0333	219.6	3.953	4.95	-6.47	1.79
	76.23	-65.26	76.58	0.00	0.0691	12.49	549.3	281.78	0.0332	218.2	3.928	4.93	-6.52	1.79
	77.25	-65.27	76.53	0.00	0.0691	12.48	549.3	281.93	0.0334	219.6	3.952	4.96	-6.44	1.80
	78.23	-65.26	76.56	0.00	0.0691	12.48	549.2	281.78	0.0337	222.0	3.996	5.01	-6.30	1.80
	79.25	-65.72	76.56	0.00	0.0691	12.48	549.0	281.09	0.0337	222.6	4.006	5.01	-6.29	1.80
	80.31	-66.19	76.56	0.00	0.0691	12.48	549.0	280.46	0.0338	223.4	4.022	5.02	-6.27	1.80
	81.25	-65.26	76.58	0.00	0.0690	12.48	549.2	281.70	0.0339	224.5	4.041	5.07	-6.15	1.80
	82.31	-65.72	76.58	0.00	0.0691	12.48	549.0	280.97	0.0342	225.8	4.064	5.08	-6.10	1.80
	83.25	-66.19	76.58	0.00	0.0691	12.48	549.0	280.34	0.0342	227.2	4.089	5.10	-6.05	1.80
	84.31	-66.19	76.58	0.00	0.0691	12.48	549.1	280.37	0.0345	229.0	4.122	5.15	-5.95	1.80
	85.25	-65.72	76.56	0.00	0.0690	12.48	549.1	281.12	0.0348	229.8	4.137	5.18	-5.87	1.80
	86.31	-65.72	76.56	0.00	0.0691	12.48	549.0	281.08	0.0347	231.0	4.159	5.20	-5.80	1.80
	87.25	-65.26	76.58	0.00	0.0690	12.47	548.7	281.42	0.0349	232.2	4.180	5.24	-5.71	1.80
	88.25	-65.72	76.58	0.00	0.0691	12.48	549.0	280.96	0.0347	231.5	4.168	5.21	-5.77	1.80
	89.25	-65.72	76.58	0.00	0.0690	12.47	548.5	280.72	0.0355	237.0	4.266	5.34	-5.47	1.80
	90.25	-65.26	76.56	0.00	0.0690	12.46	548.3	281.32	0.0355	238.7	4.297	5.39	-5.34	1.80
	91.23	-66.19	76.58	0.00	0.0689	12.46	548.4	280.05	0.0358	238.4	4.290	5.36	-5.42	1.80
	92.25	-65.26	76.58	0.00	0.0690	12.46	548.4	281.27	0.0358	239.6	4.312	5.41	-5.30	1.80
	93.23	-65.72	76.56	0.00	0.0690	12.46	548.4	280.77	0.0359	239.8	4.316	5.40	-5.32	1.80
	94.25	-66.19	76.58	0.00	0.0690	12.46	548.4	280.04	0.0360	242.3	4.362	5.44	-5.21	1.80
	95.23	-65.26	76.58	0.00	0.0690	12.46	548.4	281.30	0.0360	242.7	4.368	5.48	-5.13	1.80
