Jun 12 2020 at 10:26:56
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	47.69	-65.72	76.64	0.00	0.0698	12.67	557.5	285.16	0.0272	171.5	3.088	3.86	-9.64	1.69
	48.70	-65.72	76.66	0.00	0.0700	12.63	555.9	284.21	0.0270	172.4	3.103	3.88	-9.58	1.69
	49.69	-65.72	76.64	0.00	0.0706	12.79	562.7	287.78	0.0257	164.0	2.952	3.69	-10.21	1.69
	50.77	-65.26	76.64	0.00	0.0699	12.64	556.1	285.05	0.0275	177.2	3.189	4.00	-9.20	1.69
	51.69	-66.20	76.64	0.00	0.0697	12.71	559.4	285.45	0.0272	169.0	3.041	3.79	-9.86	1.69
	52.77	-65.73	76.66	0.00	0.0702	12.75	561.2	286.91	0.0262	164.3	2.958	3.70	-10.19	1.69
	53.69	-66.19	76.64	0.00	0.0702	12.75	560.9	286.20	0.0261	163.5	2.942	3.67	-10.28	1.69
	54.70	-65.72	76.66	0.00	0.0703	12.78	562.3	287.50	0.0262	162.3	2.922	3.65	-10.34	1.69
	55.69	-65.72	76.66	0.00	0.0703	12.78	562.2	287.46	0.0260	161.6	2.909	3.64	-10.40	1.69
	56.70	-65.72	76.64	0.00	0.0701	12.72	559.6	286.20	0.0265	166.3	2.993	3.74	-10.04	1.69
	57.69	-65.72	76.61	0.00	0.0704	12.77	561.8	287.42	0.0260	164.5	2.961	3.70	-10.17	1.69
	58.70	-65.72	76.64	0.00	0.0703	12.75	561.1	286.99	0.0261	163.7	2.947	3.68	-10.24	1.69
	59.69	-65.72	76.64	0.00	0.0703	12.74	560.6	286.74	0.0262	164.7	2.964	3.71	-10.16	1.69
	60.69	-65.72	76.61	0.00	0.0700	12.70	558.7	285.87	0.0268	169.0	3.043	3.81	-9.83	1.69
	61.69	-65.25	76.69	0.00	0.0704	12.75	561.2	287.45	0.0264	168.6	3.035	3.80	-9.83	1.69
	62.69	-65.72	76.64	0.00	0.0703	12.76	561.4	287.15	0.0264	166.3	2.993	3.74	-10.04	1.69
	63.69	-65.72	76.64	0.00	0.0707	12.80	563.1	288.01	0.0255	162.0	2.916	3.65	-10.37	1.69
	64.69	-65.26	76.64	0.00	0.0699	12.81	563.5	288.85	0.0268	165.3	2.975	3.73	-10.09	1.69
	65.69	-65.72	76.64	0.00	0.0700	12.66	557.2	285.00	0.0271	170.4	3.068	3.84	-9.73	1.69
	66.69	-65.72	76.61	0.00	0.0699	12.68	558.1	285.54	0.0273	171.9	3.094	3.87	-9.62	1.69
	67.69	-65.72	76.66	0.00	0.0696	12.61	554.7	283.59	0.0279	176.0	3.168	3.96	-9.32	1.69
