"","site","season","date","plot","tstart","tfinish","time","wamb","tav","pav","cav","flux_lm","flux_nlm","LM rsqd","non-linear sigma","aic_lm","aic_nlm"
"1","almont","peak","06172020","1","10","80","night_evaporation","2.30078339860039","-65.6692222222222","75.6602222222222","315.987333333333","0.027212839739299","0.0302587682992512","0.802604852850493","0.00497207832260631","-549.197046138647","-539.926162313436"
"2","almont","peak","06172020","2","10","80","night_evaporation","2.31409420447237","-65.6592222222222","75.681","325.536888888889","0.0506749744853654","0.0308494659271921","0.895144837687188","0.0101867963642879","-513.577117293906","-439.510534919605"
"3","almont","peak","06172020","3","10","60","night_evaporation","2.33197776803362","-65.6743333333333","75.7097777777778","311.104888888889","0.163139205218698","0.144075774163008","0.907921461143985","0.0144516840982882","-289.125502680304","-277.841678867584"
"4","almont","peak","06172020","4","10","80","night_evaporation","2.41671649086305","-65.6846666666667","75.7367777777778","311.895","0.103923350318845","0.103264208285622","0.965863702965444","0.00707794054820779","-496.78890335914","-483.422617429539"
"5","almont","peak","06172020","5","10","80","night_evaporation","2.36366452617665","-65.7005555555556","75.7427777777778","309.160888888889","0.103138467481809","0.0968507630693068","0.97454326735195","0.00630730499676889","-519.358583564593","-506.624284094704"
