Jun 18 2020 at 11:48:27
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.09	-65.72	73.77	0.00	0.0680	12.35	543.2	288.62	0.0441	315.4	5.678	7.37	-1.65	1.58
	1.09	-65.72	73.77	0.00	0.0680	12.35	543.4	288.72	0.0451	316.8	5.702	7.41	-1.59	1.58
	2.09	-65.72	73.75	0.00	0.0680	12.36	543.8	289.01	0.0449	323.8	5.829	7.57	-1.29	1.58
	3.09	-64.82	73.77	0.00	0.0680	12.35	543.5	290.05	0.0452	321.9	5.793	7.56	-1.31	1.58
	4.09	-65.72	73.77	0.00	0.0680	12.36	543.7	288.85	0.0448	323.1	5.816	7.55	-1.32	1.58
	5.09	-65.72	73.77	0.00	0.0680	12.35	543.5	288.75	0.0453	322.8	5.810	7.55	-1.34	1.58
	6.09	-65.72	73.75	0.00	0.0680	12.36	543.7	288.99	0.0451	325.6	5.861	7.61	-1.22	1.58
	7.17	-65.72	73.75	0.00	0.0680	12.36	543.9	289.05	0.0453	327.1	5.888	7.65	-1.15	1.58
	8.09	-65.72	73.77	0.00	0.0680	12.36	543.8	288.94	0.0454	328.2	5.908	7.67	-1.11	1.58
	9.11	-65.72	73.77	0.00	0.0680	12.37	544.2	289.12	0.0459	334.3	6.017	7.81	-0.86	1.58
	10.09	-66.19	73.77	0.00	0.0680	12.36	544.1	288.40	0.0458	331.8	5.972	7.74	-0.99	1.58
	11.11	-65.72	73.77	0.00	0.0681	12.36	544.0	289.02	0.0462	331.4	5.965	7.75	-0.97	1.58
	12.09	-65.72	73.77	0.00	0.0681	12.38	544.7	289.38	0.0464	342.7	6.168	8.01	-0.52	1.58
	13.11	-65.72	73.77	0.00	0.0680	12.37	544.4	289.27	0.0464	338.6	6.094	7.92	-0.68	1.58
	14.09	-64.82	73.77	0.00	0.0680	12.37	544.3	290.46	0.0462	337.2	6.069	7.92	-0.68	1.58
	15.11	-66.20	73.75	0.00	0.0681	12.37	544.4	288.69	0.0468	338.7	6.096	7.90	-0.71	1.58
	16.09	-65.26	73.77	0.00	0.0681	12.38	544.6	289.99	0.0471	342.8	6.170	8.03	-0.48	1.58
	17.09	-65.72	73.77	0.00	0.0681	12.37	544.2	289.16	0.0466	338.1	6.085	7.90	-0.70	1.58
	18.09	-65.72	73.77	0.00	0.0682	12.40	545.6	289.87	0.0475	345.0	6.210	8.07	-0.42	1.58
	19.09	-65.72	73.77	0.00	0.0681	12.41	546.0	290.10	0.0477	350.4	6.307	8.19	-0.21	1.58
	20.09	-65.72	73.77	0.00	0.0681	12.39	545.1	289.61	0.0472	344.9	6.208	8.06	-0.43	1.58
	21.09	-65.72	73.77	0.00	0.0681	12.38	544.8	289.48	0.0472	344.4	6.199	8.05	-0.45	1.58
	22.09	-65.72	73.77	0.00	0.0681	12.38	544.8	289.45	0.0473	344.5	6.201	8.05	-0.45	1.58
	23.09	-66.19	73.77	0.00	0.0681	12.38	544.9	288.83	0.0473	346.4	6.234	8.08	-0.40	1.58
	24.09	-65.72	73.77	0.00	0.0681	12.39	545.1	289.62	0.0475	348.3	6.270	8.14	-0.29	1.58
	25.09	-65.72	73.77	0.00	0.0682	12.40	545.7	289.94	0.0484	355.8	6.405	8.32	0.00	1.58
	26.17	-65.26	73.75	0.00	0.0681	12.39	545.3	290.44	0.0478	350.2	6.303	8.21	-0.19	1.58
	27.09	-66.19	73.77	0.00	0.0681	12.39	545.0	288.88	0.0478	348.7	6.277	8.13	-0.31	1.58
	28.11	-65.26	73.77	0.00	0.0682	12.39	545.3	290.38	0.0481	352.1	6.338	8.25	-0.11	1.58
	29.09	-65.72	73.77	0.00	0.0683	12.42	546.4	290.29	0.0496	363.6	6.545	8.50	0.30	1.58
	30.11	-65.26	73.77	0.00	0.0682	12.40	545.6	290.52	0.0484	354.9	6.388	8.31	-0.01	1.58
	31.09	-65.72	73.75	0.00	0.0682	12.40	545.8	290.08	0.0484	356.8	6.423	8.34	0.04	1.58
	32.11	-65.72	73.75	0.00	0.0682	12.40	545.7	290.02	0.0486	357.1	6.427	8.35	0.05	1.58
	33.09	-65.72	73.77	0.00	0.0682	12.41	546.1	290.14	0.0489	360.6	6.490	8.43	0.18	1.58
	34.11	-65.72	73.75	0.00	0.0682	12.41	546.1	290.23	0.0488	360.4	6.486	8.43	0.17	1.58
	35.09	-65.72	73.80	0.00	0.0683	12.41	546.2	290.13	0.0490	362.0	6.515	8.46	0.24	1.58
	36.09	-65.72	73.77	0.00	0.0682	12.41	546.2	290.21	0.0490	363.4	6.542	8.50	0.29	1.58
	37.09	-65.72	73.77	0.00	0.0683	12.42	546.6	290.39	0.0494	365.1	6.572	8.54	0.36	1.58
	38.09	-65.73	73.77	0.00	0.0683	12.42	546.7	290.43	0.0494	366.5	6.597	8.57	0.41	1.58
	39.09	-65.72	73.77	0.00	0.0683	12.44	547.4	290.82	0.0496	371.2	6.682	8.68	0.59	1.58
	40.09	-65.72	73.77	0.00	0.0684	12.43	546.8	290.54	0.0497	369.5	6.650	8.64	0.52	1.58
	41.09	-65.73	73.80	0.00	0.0683	12.42	546.5	290.27	0.0497	368.0	6.625	8.60	0.46	1.58
	42.09	-65.72	73.77	0.00	0.0683	12.43	547.1	290.67	0.0500	370.8	6.674	8.67	0.57	1.58
	43.17	-65.72	73.77	0.00	0.0684	12.44	547.3	290.80	0.0502	373.9	6.731	8.74	0.69	1.58
	44.09	-65.72	73.77	0.00	0.0684	12.45	547.6	290.95	0.0504	376.0	6.768	8.79	0.76	1.58
	45.11	-65.72	73.77	0.00	0.0684	12.45	547.7	291.02	0.0505	377.0	6.786	8.81	0.80	1.58
	46.09	-65.72	73.75	0.00	0.0684	12.45	547.7	291.12	0.0506	377.2	6.790	8.82	0.81	1.58
	47.11	-65.72	73.77	0.00	0.0684	12.45	547.7	291.02	0.0507	378.2	6.807	8.84	0.84	1.58
	48.09	-66.68	73.75	0.00	0.0684	12.46	548.2	289.99	0.0508	380.8	6.855	8.86	0.87	1.58
	49.11	-65.72	73.77	0.00	0.0684	12.45	547.9	291.11	0.0508	380.0	6.840	8.88	0.91	1.58
	50.09	-65.26	73.77	0.00	0.0684	12.46	548.1	291.87	0.0509	381.7	6.871	8.94	1.00	1.58
	51.11	-65.72	73.77	0.00	0.0684	12.46	548.4	291.35	0.0511	383.2	6.898	8.96	1.03	1.58
	52.09	-65.72	73.77	0.00	0.0685	12.47	548.5	291.45	0.0512	384.9	6.928	9.00	1.09	1.58
	53.11	-65.72	73.80	0.00	0.0685	12.46	548.3	291.20	0.0512	384.6	6.923	8.99	1.08	1.58
	54.09	-65.26	73.75	0.00	0.0685	12.47	548.7	292.25	0.0514	385.7	6.943	9.04	1.15	1.58
	55.11	-65.72	73.75	0.00	0.0686	12.48	548.9	291.75	0.0517	386.5	6.957	9.04	1.14	1.58
	56.09	-65.72	73.77	0.00	0.0686	12.48	549.1	291.76	0.0517	388.9	7.000	9.09	1.23	1.58
	57.09	-65.72	73.77	0.00	0.0686	12.48	549.3	291.85	0.0521	390.9	7.036	9.14	1.30	1.58
	58.09	-65.72	73.77	0.00	0.0685	12.49	549.6	292.02	0.0521	392.5	7.065	9.18	1.36	1.58
