Jun 18 2020 at 11:27:58
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	34.48	-65.72	73.77	0.00	0.0686	12.48	549.0	291.67	0.0305	208.2	3.748	4.87	-7.16	1.60
	35.48	-65.71	73.77	0.00	0.0686	12.48	549.1	291.75	0.0311	208.6	3.755	4.88	-7.13	1.60
	36.48	-65.72	73.77	0.00	0.0684	12.46	548.1	291.21	0.0330	215.4	3.877	5.03	-6.72	1.59
	37.48	-65.72	73.75	0.00	0.0683	12.43	546.7	290.59	0.0330	221.2	3.982	5.17	-6.37	1.60
	38.48	-65.72	73.77	0.00	0.0690	12.51	550.3	292.37	0.0262	194.7	3.505	4.55	-8.02	1.59
	39.48	-65.72	73.72	0.00	0.0687	12.52	551.0	292.95	0.0298	190.5	3.429	4.46	-8.31	1.59
	40.48	-65.72	73.75	0.00	0.0689	12.45	547.9	291.18	0.0281	213.7	3.847	5.00	-6.82	1.59
	41.48	-65.72	73.75	0.00	0.0685	12.50	549.9	292.27	0.0312	196.4	3.535	4.59	-7.91	1.59
	42.48	-65.72	73.75	0.00	0.0689	12.63	555.5	295.25	0.0283	166.4	2.995	3.89	-10.03	1.59
	43.48	-65.72	73.77	0.00	0.0686	12.51	550.5	292.46	0.0330	201.2	3.621	4.70	-7.60	1.59
	44.48	-65.72	73.77	0.00	0.0692	12.66	557.1	295.99	0.0271	172.5	3.106	4.03	-9.57	1.59
	45.48	-65.72	73.75	0.00	0.0701	12.93	568.7	302.27	0.0285	176.1	3.169	4.12	-9.31	1.59
	46.56	-65.72	73.77	0.00	0.0689	12.56	552.6	293.58	0.0283	184.1	3.314	4.30	-8.74	1.59
	47.48	-65.71	73.77	0.00	0.0688	12.52	550.8	292.67	0.0290	195.0	3.509	4.56	-8.01	1.59
	48.56	-65.72	73.75	0.00	0.0688	12.57	553.2	294.02	0.0297	179.3	3.227	4.19	-9.08	1.59
	49.48	-65.72	73.77	0.00	0.0687	12.53	551.2	292.85	0.0298	194.9	3.508	4.56	-8.01	1.59
	50.50	-65.72	73.75	0.00	0.0687	12.51	550.5	292.58	0.0301	197.9	3.562	4.63	-7.82	1.59
	51.48	-65.73	73.77	0.00	0.0687	12.48	549.3	291.85	0.0303	204.6	3.683	4.78	-7.38	1.59
	52.50	-65.72	73.77	0.00	0.0685	12.49	549.6	292.03	0.0322	206.6	3.718	4.83	-7.26	1.59
	53.48	-65.71	73.75	0.00	0.0687	12.49	549.7	292.15	0.0311	208.7	3.756	4.88	-7.13	1.59
	54.48	-66.19	73.77	0.00	0.0686	12.50	549.9	291.49	0.0319	208.2	3.747	4.86	-7.19	1.59
	55.48	-65.72	73.75	0.00	0.0683	12.46	548.2	291.37	0.0336	221.8	3.992	5.19	-6.34	1.59
	56.48	-65.72	73.75	0.00	0.0686	12.53	551.5	293.10	0.0320	205.6	3.702	4.81	-7.32	1.59
	57.48	-65.72	73.75	0.00	0.0686	12.51	550.5	292.59	0.0317	210.1	3.782	4.91	-7.04	1.59
	58.48	-65.26	73.75	0.00	0.0685	12.49	549.7	292.79	0.0330	215.0	3.870	5.04	-6.71	1.59
	59.48	-65.72	73.75	0.00	0.0684	12.46	548.3	291.42	0.0343	224.8	4.046	5.26	-6.16	1.59
	60.48	-65.71	73.77	0.00	0.0685	12.47	548.7	291.55	0.0333	223.7	4.026	5.23	-6.23	1.59
	61.48	-65.72	73.75	0.00	0.0683	12.44	547.5	291.01	0.0349	231.5	4.166	5.41	-5.78	1.59
	62.48	-65.26	73.77	0.00	0.0686	12.49	549.5	292.60	0.0328	222.9	4.011	5.22	-6.25	1.59
	63.48	-65.26	73.77	0.00	0.0685	12.52	551.1	293.43	0.0327	205.8	3.705	4.82	-7.28	1.59
	64.48	-65.72	73.77	0.00	0.0692	12.97	570.8	303.27	0.0328	218.0	3.925	5.10	-6.56	1.59
	65.56	-65.72	73.75	0.00	0.0685	12.51	550.4	292.55	0.0321	209.5	3.771	4.90	-7.08	1.59
	66.48	-65.72	73.75	0.00	0.0755	13.51	594.3	315.86	0.0312	210.8	3.794	4.93	-7.00	1.59
	67.56	-65.72	73.77	0.00	0.0685	12.56	552.7	293.67	0.0336	222.7	4.009	5.21	-6.28	1.59
	68.48	-65.72	73.75	0.00	0.0684	12.44	547.6	291.02	0.0338	229.3	4.127	5.36	-5.90	1.59
	69.50	-65.71	73.75	0.00	0.0683	12.49	549.3	291.98	0.0348	230.0	4.140	5.38	-5.86	1.59
	70.48	-65.72	73.75	0.00	0.0685	12.51	550.3	292.48	0.0354	233.4	4.200	5.46	-5.67	1.59
	71.50	-65.72	73.77	0.00	0.0683	12.41	546.3	290.23	0.0354	241.6	4.349	5.65	-5.22	1.59
	72.48	-65.71	73.77	0.00	0.0686	12.45	547.7	291.02	0.0328	231.5	4.167	5.41	-5.78	1.59
	73.50	-65.72	73.75	0.00	0.0682	12.39	545.4	289.86	0.0357	244.3	4.397	5.71	-5.07	1.59
	74.48	-65.72	73.77	0.00	0.0682	12.40	545.7	289.91	0.0359	242.5	4.366	5.67	-5.16	1.59
	75.48	-65.72	73.77	0.00	0.0681	12.40	545.7	289.95	0.0364	240.1	4.322	5.61	-5.30	1.59
	76.48	-65.72	73.77	0.00	0.0683	12.38	544.5	289.32	0.0346	245.7	4.422	5.74	-5.00	1.59
	77.50	-65.72	73.77	0.00	0.0681	12.36	543.9	288.96	0.0366	249.2	4.485	5.82	-4.81	1.59
	78.48	-65.72	73.75	0.00	0.0687	12.44	547.2	290.83	0.0352	240.1	4.321	5.61	-5.30	1.59
	79.48	-65.72	73.77	0.00	0.0681	12.41	546.0	290.08	0.0357	232.5	4.185	5.44	-5.72	1.59
	80.48	-65.72	73.77	0.00	0.0680	12.36	543.9	288.98	0.0367	248.0	4.464	5.80	-4.87	1.59
	81.48	-65.71	73.77	0.00	0.0680	12.37	544.1	289.08	0.0363	248.3	4.469	5.80	-4.86	1.59
	82.48	-65.72	73.72	0.00	0.0684	12.47	548.8	291.78	0.0326	210.4	3.788	4.92	-7.02	1.58
	83.50	-65.71	73.75	250.00	0.0681	12.38	544.7	289.52	0.0358	239.9	4.318	5.61	-5.31	1.59
	84.56	-65.72	73.77	0.00	0.0682	12.48	549.0	291.70	0.0351	215.7	3.882	5.04	-6.70	1.58
	85.48	-66.19	73.75	0.00	0.0687	12.54	551.7	292.55	0.0315	199.0	3.582	4.64	-7.77	1.59
	86.50	-65.72	73.77	0.00	0.0686	12.54	551.8	293.17	0.0322	206.7	3.721	4.83	-7.25	1.59
	87.48	-65.72	73.75	0.00	0.0686	12.48	548.9	291.73	0.0312	214.0	3.853	5.01	-6.80	1.58
	88.50	-65.72	73.75	0.00	0.0687	12.50	550.1	292.39	0.0304	206.8	3.723	4.84	-7.25	1.58
	89.48	-65.72	73.77	0.00	0.0685	12.49	549.5	291.94	0.0320	211.6	3.808	4.95	-6.95	1.58
	90.50	-65.72	73.77	0.00	0.0690	12.56	552.8	293.72	0.0291	193.5	3.483	4.52	-8.10	1.58
	91.48	-65.72	73.75	0.00	0.0688	12.54	551.7	293.23	0.0306	200.9	3.615	4.70	-7.62	1.59
	92.50	-65.72	73.75	0.00	0.0686	12.51	550.3	292.50	0.0322	214.3	3.858	5.01	-6.78	1.59
	93.48	-65.73	73.75	0.00	0.0684	12.47	548.8	291.69	0.0330	213.5	3.843	4.99	-6.83	1.58
	94.50	-65.26	73.77	0.00	0.0682	12.44	547.2	291.39	0.0343	224.0	4.031	5.25	-6.18	1.58
	95.48	-65.72	73.75	0.00	0.0684	12.42	546.5	290.47	0.0339	233.4	4.202	5.46	-5.67	1.58
	96.48	-65.72	73.74	0.00	0.0683	12.45	547.7	291.10	0.0346	225.8	4.064	5.28	-6.10	1.58
	97.48	-65.26	73.75	0.00	0.0684	12.43	546.7	291.22	0.0334	232.2	4.180	5.44	-5.71	1.58
	98.48	-65.72	73.75	0.00	0.0681	12.38	544.8	289.55	0.0361	243.9	4.391	5.70	-5.09	1.58
	99.48	-65.71	73.75	0.00	0.0684	12.39	545.2	289.77	0.0339	242.8	4.371	5.68	-5.15	1.58
	100.48	-65.72	73.75	0.00	0.0686	12.50	550.2	292.41	0.0315	197.4	3.553	4.62	-7.85	1.58
	101.48	-65.72	73.75	0.00	0.0689	12.50	550.2	292.41	0.0278	201.9	3.635	4.72	-7.55	1.58
	102.48	-66.20	73.75	0.00	0.0686	12.56	552.8	293.13	0.0306	180.7	3.252	4.22	-9.01	1.58
	103.56	-65.72	73.77	0.00	0.0688	12.54	551.8	293.16	0.0287	189.4	3.409	4.43	-8.38	1.58
	104.48	-65.72	73.75	0.00	0.0688	12.62	555.3	295.16	0.0293	165.9	2.987	3.88	-10.06	1.58
	105.50	-65.72	73.75	0.00	0.0687	12.55	552.2	293.50	0.0293	183.3	3.299	4.29	-8.80	1.58
	106.48	-65.72	73.75	0.00	0.0684	12.49	549.7	292.19	0.0324	203.8	3.669	4.77	-7.44	1.58
	107.50	-65.71	73.75	0.00	0.0687	12.46	548.3	291.43	0.0304	210.6	3.791	4.93	-7.01	1.58
	108.48	-65.25	73.82	0.00	0.0688	12.48	549.2	292.25	0.0293	207.2	3.730	4.85	-7.19	1.58
	109.50	-65.72	73.75	0.00	0.0692	12.72	559.7	297.48	0.0282	189.4	3.409	4.43	-8.38	1.58
	110.48	-65.72	73.75	0.00	0.0689	12.61	555.0	294.96	0.0278	166.5	2.997	3.89	-10.02	1.58
	111.50	-65.26	73.77	0.00	0.0686	12.53	551.3	293.58	0.0302	193.2	3.478	4.53	-8.09	1.58
	112.48	-65.72	73.77	0.00	0.0687	12.51	550.6	292.55	0.0306	199.7	3.595	4.67	-7.70	1.58
	113.50	-65.72	73.77	0.00	0.0688	12.61	554.8	294.78	0.0289	166.1	2.990	3.88	-10.05	1.58
	114.48	-65.72	73.77	0.00	0.0687	12.54	551.6	293.06	0.0300	189.8	3.416	4.44	-8.36	1.58
	115.50	-65.26	73.77	0.00	0.0686	12.50	550.0	292.86	0.0308	204.8	3.687	4.80	-7.34	1.58
	116.48	-65.72	73.77	0.00	0.0692	12.63	555.9	295.37	0.0252	165.9	2.985	3.88	-10.07	1.58
