Jun 23 2020 at 20:59:18
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.45	-65.72	74.11	0.00	0.0809	15.51	682.6	361.00	0.0387	267.3	4.811	6.22	-3.88	1.37
	1.45	-65.72	74.06	0.00	0.0809	15.54	683.9	361.98	0.0389	270.3	4.865	6.29	-3.73	1.37
	2.45	-65.72	74.08	0.00	0.0810	15.52	682.7	361.22	0.0390	267.1	4.807	6.22	-3.89	1.37
	3.45	-65.72	74.11	0.00	0.0810	15.54	683.6	361.53	0.0391	269.4	4.850	6.27	-3.77	1.37
	4.45	-65.72	74.08	0.00	0.0809	15.58	685.3	362.59	0.0391	271.1	4.880	6.31	-3.69	1.37
	5.45	-65.72	74.06	0.00	0.0809	15.56	684.6	362.36	0.0389	270.2	4.864	6.29	-3.73	1.37
	6.53	-65.72	74.03	0.00	0.0810	15.57	685.3	362.81	0.0391	270.7	4.872	6.31	-3.71	1.37
	7.45	-65.72	74.06	0.00	0.0811	15.56	684.8	362.44	0.0390	270.4	4.868	6.30	-3.72	1.37
	8.45	-65.26	74.06	0.00	0.0811	15.57	685.1	363.40	0.0394	271.3	4.884	6.33	-3.65	1.37
	9.45	-66.19	74.03	0.00	0.0810	15.59	686.1	362.40	0.0392	272.1	4.897	6.32	-3.67	1.37
	10.45	-65.72	74.08	0.00	0.0812	15.58	685.7	362.78	0.0397	272.2	4.900	6.34	-3.63	1.37
	11.45	-65.73	74.06	0.00	0.0813	15.63	687.9	364.05	0.0398	275.6	4.960	6.42	-3.47	1.37
	12.45	-65.26	74.06	0.00	0.0813	15.63	687.8	364.81	0.0394	274.3	4.938	6.40	-3.50	1.37
	13.45	-65.25	74.06	0.00	0.0814	15.68	690.1	366.06	0.0395	275.1	4.952	6.42	-3.46	1.37
	14.45	-65.72	74.06	0.00	0.0814	15.62	687.5	363.85	0.0398	274.4	4.939	6.39	-3.53	1.37
	15.45	-65.72	74.06	0.00	0.0813	15.64	688.1	364.17	0.0397	275.2	4.953	6.41	-3.49	1.37
	16.45	-65.72	74.06	0.00	0.0816	15.64	688.2	364.23	0.0402	275.5	4.959	6.42	-3.47	1.37
	17.53	-65.72	74.08	0.00	0.0815	15.67	689.5	364.81	0.0399	276.8	4.983	6.44	-3.41	1.37
	18.45	-65.72	74.06	0.00	0.0815	15.67	689.5	364.94	0.0398	276.7	4.981	6.44	-3.41	1.37
	19.45	-65.72	74.06	0.00	0.0815	15.68	690.1	365.23	0.0398	277.7	4.999	6.47	-3.36	1.37
	20.45	-65.72	74.01	0.00	0.0817	15.71	691.3	366.13	0.0403	280.0	5.041	6.53	-3.25	1.37
	21.45	-65.72	74.06	0.00	0.0816	15.76	693.5	367.04	0.0401	279.4	5.029	6.51	-3.28	1.37
	22.45	-65.72	74.06	0.00	0.0816	15.73	692.3	366.41	0.0401	280.0	5.040	6.52	-3.25	1.37
	23.45	-65.26	74.06	0.00	0.0818	15.75	693.1	367.65	0.0405	281.1	5.060	6.56	-3.17	1.37
	24.45	-65.72	74.06	0.00	0.0819	15.77	693.8	367.18	0.0405	281.6	5.069	6.56	-3.18	1.37
	25.45	-65.72	74.08	0.00	0.0819	15.77	694.0	367.16	0.0405	281.3	5.064	6.55	-3.19	1.37
	26.44	-65.26	74.08	0.00	0.0818	15.76	693.4	367.69	0.0402	280.7	5.053	6.55	-3.19	1.37
	27.45	-65.72	74.06	0.00	0.0819	15.76	693.6	367.08	0.0403	281.3	5.063	6.55	-3.19	1.37
	28.45	-65.72	74.03	0.00	0.0820	15.77	693.9	367.36	0.0405	281.1	5.059	6.55	-3.20	1.37
	29.45	-65.72	74.06	0.00	0.0820	15.81	695.5	368.12	0.0405	283.0	5.094	6.59	-3.11	1.37
	30.45	-65.26	74.08	0.00	0.0820	15.80	695.2	368.64	0.0406	283.1	5.095	6.60	-3.08	1.37
	31.45	-65.72	74.08	0.00	0.0820	15.82	696.0	368.25	0.0406	283.2	5.098	6.59	-3.10	1.37
	32.45	-65.72	74.08	0.00	0.0820	15.83	696.4	368.43	0.0405	283.0	5.094	6.59	-3.11	1.37
	33.45	-64.82	74.06	0.00	0.0821	15.83	696.5	370.23	0.0406	284.0	5.112	6.64	-3.01	1.37
	34.45	-65.72	74.06	0.00	0.0821	15.82	696.0	368.37	0.0406	283.3	5.099	6.60	-3.10	1.37
	35.45	-65.72	74.06	0.00	0.0821	15.83	696.7	368.73	0.0406	283.7	5.106	6.61	-3.08	1.37
	36.45	-65.72	74.06	0.00	0.0822	15.84	696.8	368.79	0.0407	283.5	5.104	6.60	-3.09	1.37
	37.53	-65.72	74.08	0.00	0.0823	15.87	698.4	369.50	0.0408	284.5	5.121	6.62	-3.04	1.37
	38.45	-65.72	74.06	0.00	0.0825	15.89	699.0	369.95	0.0407	284.9	5.128	6.63	-3.02	1.37
	39.45	-65.72	74.06	0.00	0.0823	15.89	699.0	369.98	0.0408	285.4	5.137	6.65	-3.00	1.36
	40.45	-65.72	74.08	0.00	0.0826	15.93	701.0	370.85	0.0410	286.3	5.153	6.66	-2.96	1.36
	41.45	-66.19	74.06	0.00	0.0825	15.93	700.8	370.06	0.0409	286.4	5.155	6.65	-2.98	1.37
	42.45	-65.26	74.08	0.00	0.0826	15.98	703.3	372.93	0.0410	287.9	5.181	6.72	-2.85	1.36
	43.45	-65.72	74.08	0.00	0.0826	15.95	702.0	371.42	0.0410	286.7	5.161	6.67	-2.94	1.37
	44.45	-66.20	74.06	0.00	0.0826	15.98	703.1	371.24	0.0409	287.6	5.176	6.68	-2.93	1.37
	45.45	-65.72	74.06	0.00	0.0826	16.01	704.4	372.81	0.0410	288.2	5.188	6.71	-2.87	1.36
	46.45	-65.72	74.06	0.00	0.0826	16.00	704.0	372.59	0.0411	288.4	5.191	6.72	-2.86	1.36
	47.45	-66.19	74.06	0.00	0.0827	16.01	704.6	372.04	0.0412	288.6	5.195	6.71	-2.88	1.36
	48.45	-65.72	74.06	0.00	0.0828	16.04	705.7	373.47	0.0411	289.4	5.208	6.74	-2.81	1.36
	49.45	-65.72	74.06	0.00	0.0830	16.06	706.8	374.08	0.0412	289.6	5.212	6.74	-2.80	1.37
	50.45	-65.26	74.06	0.00	0.0829	16.02	704.8	373.85	0.0412	288.6	5.195	6.74	-2.82	1.37
