Jun 23 2020 at 21:06:28
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.94	-65.72	74.06	0.00	0.0825	15.95	701.7	371.40	0.0397	276.2	4.972	6.43	-3.44	1.35
	1.94	-65.72	74.06	0.00	0.0825	15.94	701.6	371.30	0.0398	276.3	4.973	6.43	-3.43	1.35
	2.94	-65.72	74.06	0.00	0.0826	15.96	702.3	371.70	0.0400	278.3	5.009	6.48	-3.34	1.35
	3.94	-65.72	74.08	0.00	0.0827	15.98	703.0	371.93	0.0400	278.7	5.016	6.49	-3.32	1.35
	4.94	-65.72	74.06	0.00	0.0826	15.98	702.9	372.01	0.0401	278.4	5.012	6.48	-3.33	1.35
	6.01	-65.72	74.03	0.00	0.0826	15.98	703.0	372.19	0.0402	279.5	5.032	6.51	-3.28	1.35
	6.94	-65.72	74.08	0.00	0.0827	15.99	703.6	372.24	0.0401	280.0	5.039	6.52	-3.26	1.35
	7.95	-65.72	74.08	0.00	0.0826	15.98	703.1	371.99	0.0401	279.9	5.039	6.52	-3.26	1.35
	8.94	-65.72	74.06	0.00	0.0827	15.99	703.6	372.40	0.0403	280.5	5.048	6.53	-3.23	1.35
	9.94	-65.72	74.06	0.00	0.0828	15.99	703.5	372.34	0.0403	280.5	5.049	6.53	-3.23	1.35
	10.94	-65.72	74.03	0.00	0.0827	15.99	703.5	372.46	0.0403	280.4	5.047	6.53	-3.24	1.35
	11.94	-65.72	74.08	0.00	0.0827	16.00	703.9	372.40	0.0403	281.3	5.063	6.55	-3.19	1.35
	12.94	-65.72	74.06	0.00	0.0828	15.99	703.5	372.31	0.0403	280.4	5.048	6.53	-3.23	1.35
	13.94	-65.72	74.06	0.00	0.0827	15.98	703.1	372.13	0.0402	280.7	5.052	6.54	-3.22	1.35
	14.94	-65.72	74.06	0.00	0.0828	16.00	704.1	372.66	0.0405	281.9	5.074	6.56	-3.17	1.35
	15.94	-65.72	74.06	0.00	0.0828	16.02	704.8	373.01	0.0405	282.3	5.082	6.57	-3.14	1.35
	16.95	-65.72	74.08	0.00	0.0829	16.04	705.7	373.38	0.0405	283.6	5.105	6.60	-3.08	1.35
	17.94	-66.19	74.06	0.00	0.0829	16.05	706.1	372.85	0.0406	283.7	5.106	6.59	-3.11	1.35
	18.95	-65.72	74.08	0.00	0.0829	16.05	706.1	373.56	0.0408	284.3	5.118	6.62	-3.05	1.35
	19.94	-65.72	74.08	0.00	0.0828	16.07	707.1	374.10	0.0407	285.2	5.133	6.64	-3.01	1.35
	20.94	-65.72	74.06	0.00	0.0829	16.05	706.3	373.79	0.0408	284.9	5.128	6.63	-3.02	1.35
	21.94	-65.72	74.11	0.00	0.0830	16.07	706.9	373.88	0.0408	285.2	5.133	6.64	-3.01	1.35
	22.94	-65.71	74.06	0.00	0.0830	16.06	706.5	373.95	0.0408	285.3	5.136	6.65	-3.00	1.35
	23.94	-65.72	74.03	0.00	0.0831	16.08	707.4	374.54	0.0408	285.7	5.142	6.66	-2.98	1.35
	24.94	-65.72	74.06	0.00	0.0830	16.08	707.3	374.35	0.0409	285.9	5.147	6.66	-2.97	1.35
	25.95	-65.72	74.06	0.00	0.0832	16.10	708.6	375.03	0.0410	287.1	5.168	6.69	-2.92	1.35
	26.94	-65.72	74.06	0.00	0.0830	16.08	707.4	374.37	0.0408	286.3	5.154	6.67	-2.95	1.35
	27.95	-65.72	74.08	0.00	0.0830	16.09	707.9	374.55	0.0409	287.1	5.168	6.68	-2.92	1.35
	28.94	-65.72	74.06	0.00	0.0831	16.10	708.2	374.82	0.0411	287.2	5.170	6.69	-2.91	1.35
	29.95	-65.72	74.06	0.00	0.0832	16.11	708.8	375.14	0.0411	287.6	5.177	6.70	-2.89	1.35
	30.94	-65.25	74.08	0.00	0.0831	16.09	707.7	375.29	0.0409	287.0	5.166	6.70	-2.89	1.35
	31.94	-65.72	74.08	0.00	0.0831	16.10	708.5	374.84	0.0411	288.1	5.187	6.71	-2.87	1.35
	32.94	-65.72	74.08	0.00	0.0832	16.12	709.1	375.16	0.0412	288.3	5.190	6.71	-2.86	1.35
	33.94	-65.72	74.08	0.00	0.0834	16.13	709.9	375.59	0.0414	289.4	5.210	6.74	-2.81	1.35
	35.02	-65.72	74.08	0.00	0.0832	16.13	709.7	375.48	0.0411	288.6	5.195	6.72	-2.85	1.35
	35.94	-65.72	74.08	0.00	0.0833	16.16	711.3	376.31	0.0413	290.1	5.222	6.75	-2.78	1.35
	36.95	-65.72	74.06	0.00	0.0834	16.16	711.2	376.38	0.0414	290.2	5.224	6.76	-2.77	1.35
	37.94	-66.19	74.06	0.00	0.0834	16.15	710.7	375.27	0.0413	290.0	5.220	6.74	-2.81	1.35
	38.95	-65.72	74.03	0.00	0.0833	16.15	710.5	376.18	0.0413	290.1	5.222	6.76	-2.78	1.35
	39.94	-65.72	74.06	0.00	0.0833	16.18	711.8	376.72	0.0414	290.6	5.231	6.77	-2.76	1.35
	40.94	-65.72	74.08	0.00	0.0834	16.16	711.1	376.22	0.0414	290.4	5.228	6.76	-2.76	1.35
	41.94	-65.72	74.06	0.00	0.0835	16.18	711.9	376.76	0.0414	291.0	5.237	6.78	-2.74	1.35
	42.94	-65.71	74.11	0.00	0.0833	16.16	711.2	376.13	0.0414	290.9	5.236	6.77	-2.74	1.35
	43.94	-65.72	74.08	0.00	0.0835	16.17	711.7	376.53	0.0415	291.4	5.246	6.78	-2.72	1.35
	44.94	-65.72	74.08	0.00	0.0834	16.18	712.1	376.75	0.0416	291.9	5.254	6.79	-2.70	1.35
	45.95	-65.71	74.08	0.00	0.0835	16.17	711.4	376.39	0.0416	291.6	5.250	6.79	-2.71	1.35
	46.94	-65.72	74.08	0.00	0.0833	16.18	712.0	376.70	0.0417	292.0	5.256	6.80	-2.69	1.35
