Jun 23 2020 at 20:40:41
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	47.53	-65.72	74.03	0.00	0.0756	14.16	623.0	329.84	0.0377	258.5	4.653	6.02	-4.32	1.40
	48.61	-65.72	74.03	0.00	0.0771	15.03	661.3	350.13	0.0385	264.8	4.766	6.17	-4.00	1.40
	49.53	-65.73	74.03	0.00	0.0764	14.16	622.9	329.76	0.0379	259.8	4.676	6.05	-4.26	1.41
	50.55	-65.72	74.03	0.00	0.0757	14.18	624.1	330.42	0.0378	259.1	4.664	6.04	-4.29	1.41
	51.53	-65.72	74.03	0.00	0.0759	14.25	626.9	331.90	0.0381	261.4	4.706	6.09	-4.17	1.40
	52.55	-65.73	74.03	0.00	0.0761	14.21	625.3	331.04	0.0382	260.7	4.693	6.07	-4.21	1.40
	53.53	-65.72	74.03	0.00	0.0757	14.26	627.3	332.14	0.0378	261.1	4.699	6.08	-4.19	1.40
	54.55	-66.19	74.03	0.00	0.0760	14.34	631.0	333.33	0.0380	262.2	4.719	6.09	-4.16	1.40
	55.53	-65.72	74.01	0.00	0.0772	14.50	638.1	337.96	0.0386	263.1	4.735	6.13	-4.09	1.41
	56.55	-65.72	74.03	0.00	0.0762	14.14	622.2	329.44	0.0374	256.9	4.624	5.98	-4.40	1.41
	57.61	-65.72	74.03	0.00	0.0817	16.90	743.7	393.77	0.0387	264.0	4.752	6.15	-4.04	1.41
	58.53	-65.72	74.01	0.00	0.0812	15.67	689.4	365.13	0.0391	272.5	4.905	6.35	-3.62	1.40
	59.55	-66.19	74.03	0.00	0.0790	14.92	656.6	346.85	0.0383	264.8	4.766	6.15	-4.03	1.40
	60.53	-65.26	74.03	0.00	0.0797	14.80	651.3	345.61	0.0385	266.5	4.796	6.22	-3.89	1.41
	61.55	-65.72	74.03	0.00	0.0798	14.58	641.7	339.74	0.0390	262.8	4.730	6.12	-4.10	1.41
	62.53	-65.72	74.03	0.00	0.0765	14.56	640.4	339.07	0.0383	262.2	4.720	6.11	-4.13	1.41
	63.55	-65.72	74.03	0.00	0.0764	14.67	645.7	341.84	0.0381	262.6	4.728	6.12	-4.11	1.40
	64.53	-65.72	74.06	0.00	0.0762	14.48	637.0	337.15	0.0378	260.2	4.684	6.06	-4.23	1.40
	65.55	-65.72	74.03	0.00	0.0764	14.41	634.1	335.74	0.0379	259.0	4.663	6.03	-4.29	1.40
	66.53	-65.72	74.03	0.00	0.0770	14.43	634.8	336.07	0.0380	259.8	4.676	6.05	-4.25	1.41
	67.55	-65.72	74.03	0.00	0.0764	14.42	634.4	335.90	0.0377	258.5	4.654	6.02	-4.32	1.41
	68.55	-65.72	74.03	0.00	0.0777	14.64	644.1	341.00	0.0379	260.8	4.695	6.08	-4.20	1.41
	69.53	-66.20	74.03	0.00	0.0797	15.42	678.3	358.30	0.0381	262.0	4.715	6.09	-4.17	1.40
	70.55	-65.72	74.06	0.00	0.0780	14.78	650.5	344.27	0.0385	262.5	4.726	6.11	-4.11	1.40
	71.53	-65.72	74.03	0.00	0.0764	14.48	637.2	337.34	0.0378	260.6	4.692	6.07	-4.21	1.40
	72.55	-65.72	74.03	0.00	0.0788	14.71	647.2	342.65	0.0384	262.1	4.717	6.10	-4.14	1.41
	73.53	-65.72	74.03	0.00	0.0778	14.90	655.7	347.16	0.0383	261.9	4.714	6.10	-4.15	1.41
	74.55	-65.72	73.98	0.00	0.0770	14.69	646.6	342.56	0.0379	261.4	4.704	6.09	-4.17	1.40
	75.53	-65.72	74.03	0.00	0.0793	15.16	667.2	353.22	0.0382	265.2	4.774	6.18	-3.98	1.40
